devid,pid,time,diff,data,rawdata,validity 
02,165887,17:6:9:93,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041923dd4aad401ff020287fff4f4f4f4f4f4f4f4fe30,valid
09,4166,17:6:9:99,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041063455233401ff09001046f4f4f4f4f4f4f4f4fe96,valid
01,165624,17:6:10:18,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff010286f8f4f4f4f4f4f4f4f4fedf,valid
05,166063,17:6:10:50,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050288aff4f4f4f4f4f4f4f4feb5,valid
06,4042,17:6:10:18,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041de598f849b01ff06000fcaf4f4f4f4f4f4f4f4fe17,valid
08,4165,17:6:10:21,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041bc3a9a6ea101ff08001045f4f4f4f4f4f4f4f4fedf,valid
03,165403,17:6:10:26,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff0302861bf4f4f4f4f4f4f4f4fe0f,valid
07,4092,17:6:10:30,0s,f4f4f4f4f4f4f4,7e001a90007d33a200416756dd2a3b01ff07000ffcf4f4f4f4f4f4f4f4feca,valid
04,165737,17:6:10:37,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff04028769f4f4f4f4f4f4f4f4fe6a,valid
0a,1656,17:6:10:43,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004127184c936a01ff0a000678f4f4f4f4f4f4f4f4fecb,valid
02,165888,17:6:10:48,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041923dd4aad401ff02028800f4f4f4f4f4f4f4f4fe2e,valid
09,4167,17:6:10:53,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041063455233401ff09001047f4f4f4f4f4f4f4f4fe95,valid
01,165625,17:6:10:56,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff010286f9f4f4f4f4f4f4f4f4fede,valid
05,166064,17:6:10:60,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050288b0f4f4f4f4f4f4f4f4feb4,valid
06,4043,17:6:10:74,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041de598f849b01ff06000fcbf4f4f4f4f4f4f4f4fe16,valid
08,4166,17:6:10:78,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041bc3a9a6ea101ff08001046f4f4f4f4f4f4f4f4fede,valid
03,165404,17:6:10:81,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff0302861cf4f4f4f4f4f4f4f4fe0e,valid
07,4093,17:6:10:91,0s,f4f4f4f4f4f4f4,7e001a90007d33a200416756dd2a3b01ff07000ffdf4f4f4f4f4f4f4f4fec9,valid
04,165738,17:6:10:94,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff0402876af4f4f4f4f4f4f4f4fe69,valid
0a,1657,17:6:11:15,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004127184c936a01ff0a000679f4f4f4f4f4f4f4f4feca,valid
02,165889,17:6:11:38,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041923dd4aad401ff02028801f4f4f4f4f4f4f4f4fe2d,valid
09,4168,17:6:11:85,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041063455233401ff09001048f4f4f4f4f4f4f4f4fe94,valid
01,165626,17:6:11:10,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff010286faf4f4f4f4f4f4f4f4fedd,valid
05,166065,17:6:11:13,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050288b1f4f4f4f4f4f4f4f4feb3,valid
06,4044,17:6:11:20,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041de598f849b01ff06000fccf4f4f4f4f4f4f4f4fe15,valid
08,4167,17:6:11:28,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041bc3a9a6ea101ff08001047f4f4f4f4f4f4f4f4fedd,valid
03,165405,17:6:11:32,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff0302861df4f4f4f4f4f4f4f4fe0d,valid
07,4094,17:6:11:39,0s,f4f4f4f4f4f4f4,7e001a90007d33a200416756dd2a3b01ff07000ffef4f4f4f4f4f4f4f4fec8,valid
04,165739,17:6:11:44,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff0402876bf4f4f4f4f4f4f4f4fe68,valid
0a,1658,17:6:11:50,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004127184c936a01ff0a00067af4f4f4f4f4f4f4f4fec9,valid
02,165890,17:6:11:53,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041923dd4aad401ff02028802f4f4f4f4f4f4f4f4fe2c,valid
09,4169,17:6:11:60,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041063455233401ff09001049f4f4f4f4f4f4f4f4fe93,valid
01,165627,17:6:11:63,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff010286fbf4f4f4f4f4f4f4f4fedc,valid
05,166066,17:6:11:66,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050288b2f4f4f4f4f4f4f4f4feb2,valid
06,4045,17:6:11:73,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041de598f849b01ff06000fcdf4f4f4f4f4f4f4f4fe14,valid
08,4168,17:6:11:80,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041bc3a9a6ea101ff08001048f4f4f4f4f4f4f4f4fedc,valid
03,165406,17:6:11:85,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff0302861ef4f4f4f4f4f4f4f4fe0c,valid
07,4095,17:6:11:92,0s,f4f4f4f4f4f4f4,7e001a90007d33a200416756dd2a3b01ff07000ffff4f4f4f4f4f4f4f4fec7,valid
04,165740,17:6:11:96,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff0402876cf4f4f4f4f4f4f4f4fe67,valid
0a,1659,17:6:12:32,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004127184c936a01ff0a00067bf4f4f4f4f4f4f4f4fec8,valid
02,165891,17:6:12:80,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041923dd4aad401ff02028803f4f4f4f4f4f4f4f4fe2b,valid
09,4170,17:6:12:12,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041063455233401ff0900104af4f4f4f4f4f4f4f4fe92,valid
01,165628,17:6:12:16,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff010286fcf4f4f4f4f4f4f4f4fedb,valid
05,166067,17:6:12:21,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050288b3f4f4f4f4f4f4f4f4feb1,valid
06,4046,17:6:12:27,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041de598f849b01ff06000fcef4f4f4f4f4f4f4f4fe7d,valid
,0,17:6:12:35,0s,,337e001a90007d33a20041bc3a9a6ea101ff08001049f4f4f4f4f4f4f4f4fe,invalid
03,165407,17:6:12:40,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff0302861ff4f4f4f4f4f4f4f4fe0b,valid
07,4096,17:6:12:44,0s,f4f4f4f4f4f4f4,7e001a90007d33a200416756dd2a3b01ff07001000f4f4f4f4f4f4f4f4fec5,valid
04,165741,17:6:12:51,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff0402876df4f4f4f4f4f4f4f4fe66,valid
0a,1660,17:6:12:55,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004127184c936a01ff0a00067cf4f4f4f4f4f4f4f4fec7,valid
02,165892,17:6:12:60,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041923dd4aad401ff02028804f4f4f4f4f4f4f4f4fe2a,valid
09,4171,17:6:12:95,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041063455233401ff0900104bf4f4f4f4f4f4f4f4fe91,valid
01,165629,17:6:12:98,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff010286fdf4f4f4f4f4f4f4f4feda,valid
05,166068,17:6:13:97,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050288b4f4f4f4f4f4f4f4f4feb0,valid
06,4047,17:6:13:53,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041de598f849b01ff06000fcff4f4f4f4f4f4f4f4fe12,valid
08,4170,17:6:13:89,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041bc3a9a6ea101ff0800104af4f4f4f4f4f4f4f4feda,valid
03,165408,17:6:13:12,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff03028620f4f4f4f4f4f4f4f4fe0a,valid
07,4097,17:6:13:16,0s,f4f4f4f4f4f4f4,7e001a90007d33a200416756dd2a3b01ff07001001f4f4f4f4f4f4f4f4fec4,valid
04,165742,17:6:13:18,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff0402876ef4f4f4f4f4f4f4f4fe65,valid
02,165893,17:6:13:21,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041923dd4aad401ff02028805f4f4f4f4f4f4f4f4fe29,valid
09,4172,17:6:13:28,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041063455233401ff0900104cf4f4f4f4f4f4f4f4fe90,valid
01,165630,17:6:13:32,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff010286fef4f4f4f4f4f4f4f4fed9,valid
05,166069,17:6:13:36,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050288b5f4f4f4f4f4f4f4f4feaf,valid
06,4048,17:6:13:40,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041de598f849b01ff06000fd0f4f4f4f4f4f4f4f4fe7d,valid
,0,17:6:13:44,0s,,317e001a90007d33a20041bc3a9a6ea101ff0800104bf4f4f4f4f4f4f4f4fe,invalid
03,165409,17:6:13:49,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff03028621f4f4f4f4f4f4f4f4fe09,valid
07,4098,17:6:13:52,0s,f4f4f4f4f4f4f4,7e001a90007d33a200416756dd2a3b01ff07001002f4f4f4f4f4f4f4f4fec3,valid
04,165743,17:6:13:58,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff0402876ff4f4f4f4f4f4f4f4fe64,valid
02,165894,17:6:13:68,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041923dd4aad401ff02028806f4f4f4f4f4f4f4f4fe28,valid
09,4173,17:6:13:77,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041063455233401ff0900104df4f4f4f4f4f4f4f4fe8f,valid
01,165631,17:6:13:80,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff010286fff4f4f4f4f4f4f4f4fed8,valid
05,166070,17:6:13:83,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050288b6f4f4f4f4f4f4f4f4feae,valid
06,4049,17:6:13:89,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041de598f849b01ff06000fd1f4f4f4f4f4f4f4f4fe10,valid
08,4172,17:6:13:95,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041bc3a9a6ea101ff0800104cf4f4f4f4f4f4f4f4fed8,valid
03,165410,17:6:14:18,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff03028622f4f4f4f4f4f4f4f4fe08,valid
07,4099,17:6:14:61,0s,f4f4f4f4f4f4f4,7e001a90007d33a200416756dd2a3b01ff07001003f4f4f4f4f4f4f4f4fec2,valid
04,165744,17:6:14:11,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff04028770f4f4f4f4f4f4f4f4fe63,valid
0a,1663,17:6:14:15,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004127184c936a01ff0a00067ff4f4f4f4f4f4f4f4fec4,valid
02,165895,17:6:14:22,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041923dd4aad401ff02028807f4f4f4f4f4f4f4f4fe27,valid
09,4174,17:6:14:26,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041063455233401ff0900104ef4f4f4f4f4f4f4f4fe8e,valid
01,165632,17:6:14:30,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff01028700f4f4f4f4f4f4f4f4fed6,valid
05,166071,17:6:14:34,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050288b7f4f4f4f4f4f4f4f4fead,valid
06,4050,17:6:14:41,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041de598f849b01ff06000fd2f4f4f4f4f4f4f4f4fe0f,valid
08,4173,17:6:14:49,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041bc3a9a6ea101ff0800104df4f4f4f4f4f4f4f4fed7,valid
03,165411,17:6:14:54,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff03028623f4f4f4f4f4f4f4f4fe07,valid
07,4100,17:6:14:58,0s,f4f4f4f4f4f4f4,7e001a90007d33a200416756dd2a3b01ff07001004f4f4f4f4f4f4f4f4fec1,valid
04,165745,17:6:14:65,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff04028771f4f4f4f4f4f4f4f4fe62,valid
0a,1664,17:6:14:74,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004127184c936a01ff0a000680f4f4f4f4f4f4f4f4fec3,valid
02,165896,17:6:14:76,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041923dd4aad401ff02028808f4f4f4f4f4f4f4f4fe26,valid
09,4175,17:6:14:83,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041063455233401ff0900104ff4f4f4f4f4f4f4f4fe8d,valid
01,165633,17:6:14:86,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff01028701f4f4f4f4f4f4f4f4fed5,valid
05,166072,17:6:14:89,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050288b8f4f4f4f4f4f4f4f4feac,valid
06,4051,17:6:14:95,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041de598f849b01ff06000fd3f4f4f4f4f4f4f4f4fe0e,valid
08,4174,17:6:15:19,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041bc3a9a6ea101ff0800104ef4f4f4f4f4f4f4f4fed6,valid
03,165412,17:6:15:83,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff03028624f4f4f4f4f4f4f4f4fe06,valid
07,4101,17:6:15:13,0s,f4f4f4f4f4f4f4,7e001a90007d33a200416756dd2a3b01ff07001005f4f4f4f4f4f4f4f4fec0,valid
04,165746,17:6:15:20,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff04028772f4f4f4f4f4f4f4f4fe61,valid
0a,1665,17:6:15:24,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004127184c936a01ff0a000681f4f4f4f4f4f4f4f4fec2,valid
02,165897,17:6:15:29,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041923dd4aad401ff02028809f4f4f4f4f4f4f4f4fe25,valid
09,4176,17:6:15:33,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041063455233401ff09001050f4f4f4f4f4f4f4f4fe8c,valid
01,165634,17:6:15:37,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff01028702f4f4f4f4f4f4f4f4fed4,valid
05,166073,17:6:15:40,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050288b9f4f4f4f4f4f4f4f4feab,valid
06,4052,17:6:15:48,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041de598f849b01ff06000fd4f4f4f4f4f4f4f4f4fe0d,valid
08,4175,17:6:15:56,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041bc3a9a6ea101ff0800104ff4f4f4f4f4f4f4f4fed5,valid
03,165413,17:6:15:62,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff03028625f4f4f4f4f4f4f4f4fe05,valid
07,4102,17:6:15:65,0s,f4f4f4f4f4f4f4,7e001a90007d33a200416756dd2a3b01ff07001006f4f4f4f4f4f4f4f4febf,valid
04,165747,17:6:15:73,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff04028773f4f4f4f4f4f4f4f4fe60,valid
0a,1666,17:6:15:80,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004127184c936a01ff0a000682f4f4f4f4f4f4f4f4fec1,valid
02,165898,17:6:15:83,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041923dd4aad401ff0202880af4f4f4f4f4f4f4f4fe24,valid
09,4177,17:6:15:88,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041063455233401ff09001051f4f4f4f4f4f4f4f4fe8b,valid
01,165635,17:6:15:92,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff01028703f4f4f4f4f4f4f4f4fed3,valid
05,166074,17:6:15:94,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050288baf4f4f4f4f4f4f4f4feaa,valid
06,4053,17:6:16:95,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041de598f849b01ff06000fd5f4f4f4f4f4f4f4f4fe0c,valid
08,4176,17:6:16:90,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041bc3a9a6ea101ff08001050f4f4f4f4f4f4f4f4fed4,valid
03,165414,17:6:16:15,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff03028626f4f4f4f4f4f4f4f4fe04,valid
07,4103,17:6:16:20,0s,f4f4f4f4f4f4f4,7e001a90007d33a200416756dd2a3b01ff07001007f4f4f4f4f4f4f4f4febe,valid
04,165748,17:6:16:27,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff04028774f4f4f4f4f4f4f4f4fe5f,valid
0a,1667,17:6:16:30,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004127184c936a01ff0a000683f4f4f4f4f4f4f4f4fec0,valid
02,165899,17:6:16:35,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041923dd4aad401ff0202880bf4f4f4f4f4f4f4f4fe23,valid
09,4178,17:6:16:41,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041063455233401ff09001052f4f4f4f4f4f4f4f4fe8a,valid
01,165636,17:6:16:44,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff01028704f4f4f4f4f4f4f4f4fed2,valid
05,166075,17:6:16:47,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050288bbf4f4f4f4f4f4f4f4fea9,valid
06,4054,17:6:16:55,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041de598f849b01ff06000fd6f4f4f4f4f4f4f4f4fe0b,valid
08,4177,17:6:16:61,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041bc3a9a6ea101ff08001051f4f4f4f4f4f4f4f4fed3,valid
03,165415,17:6:16:70,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff03028627f4f4f4f4f4f4f4f4fe03,valid
07,4104,17:6:16:73,0s,f4f4f4f4f4f4f4,7e001a90007d33a200416756dd2a3b01ff07001008f4f4f4f4f4f4f4f4febd,valid
04,165749,17:6:16:82,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff04028775f4f4f4f4f4f4f4f4fe5e,valid
0a,1668,17:6:16:85,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004127184c936a01ff0a000684f4f4f4f4f4f4f4f4febf,valid
02,165900,17:6:16:88,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041923dd4aad401ff0202880cf4f4f4f4f4f4f4f4fe22,valid
09,4179,17:6:16:95,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041063455233401ff09001053f4f4f4f4f4f4f4f4fe89,valid
05,166076,17:6:16:98,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050288bcf4f4f4f4f4f4f4f4fea8,valid
01,165637,17:6:17:18,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff01028705f4f4f4f4f4f4f4f4fed1,valid
06,4055,17:6:17:80,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041de598f849b01ff06000fd7f4f4f4f4f4f4f4f4fe0a,valid
08,4178,17:6:17:17,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041bc3a9a6ea101ff08001052f4f4f4f4f4f4f4f4fed2,valid
03,165416,17:6:17:22,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff03028628f4f4f4f4f4f4f4f4fe02,valid
07,4105,17:6:17:29,0s,f4f4f4f4f4f4f4,7e001a90007d33a200416756dd2a3b01ff07001009f4f4f4f4f4f4f4f4febc,valid
04,165750,17:6:17:31,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff04028776f4f4f4f4f4f4f4f4fe5d,valid
0a,1669,17:6:17:36,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004127184c936a01ff0a000685f4f4f4f4f4f4f4f4febe,valid
02,165901,17:6:17:43,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041923dd4aad401ff0202880df4f4f4f4f4f4f4f4fe21,valid
09,4180,17:6:17:48,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041063455233401ff09001054f4f4f4f4f4f4f4f4fe88,valid
05,166077,17:6:17:51,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050288bdf4f4f4f4f4f4f4f4fea7,valid
01,165638,17:6:17:54,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff01028706f4f4f4f4f4f4f4f4fed0,valid
06,4056,17:6:17:62,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041de598f849b01ff06000fd8f4f4f4f4f4f4f4f4fe09,valid
08,4179,17:6:17:69,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041bc3a9a6ea101ff08001053f4f4f4f4f4f4f4f4fed1,valid
03,165417,17:6:17:75,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff03028629f4f4f4f4f4f4f4f4fe01,valid
07,4106,17:6:17:79,0s,f4f4f4f4f4f4f4,7e001a90007d33a200416756dd2a3b01ff0700100af4f4f4f4f4f4f4f4febb,valid
04,165751,17:6:17:84,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff04028777f4f4f4f4f4f4f4f4fe5c,valid
0a,1670,17:6:17:89,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004127184c936a01ff0a000686f4f4f4f4f4f4f4f4febd,valid
02,165902,17:6:17:96,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041923dd4aad401ff0202880ef4f4f4f4f4f4f4f4fe20,valid
05,166078,17:6:18:23,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050288bef4f4f4f4f4f4f4f4fea6,valid
01,165639,17:6:18:58,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff01028707f4f4f4f4f4f4f4f4fecf,valid
09,4181,17:6:18:87,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041063455233401ff09001055f4f4f4f4f4f4f4f4fe87,valid
06,4057,17:6:18:15,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041de598f849b01ff06000fd9f4f4f4f4f4f4f4f4fe08,valid
08,4180,17:6:18:23,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041bc3a9a6ea101ff08001054f4f4f4f4f4f4f4f4fed0,valid
03,165418,17:6:18:29,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff0302862af4f4f4f4f4f4f4f4fe00,valid
07,4107,17:6:18:32,0s,f4f4f4f4f4f4f4,7e001a90007d33a200416756dd2a3b01ff0700100bf4f4f4f4f4f4f4f4feba,valid
04,165752,17:6:18:39,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff04028778f4f4f4f4f4f4f4f4fe5b,valid
0a,1671,17:6:18:43,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004127184c936a01ff0a000687f4f4f4f4f4f4f4f4febc,valid
02,165903,17:6:18:48,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041923dd4aad401ff0202880ff4f4f4f4f4f4f4f4fe1f,valid
05,166079,17:6:18:55,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050288bff4f4f4f4f4f4f4f4fea5,valid
01,165640,17:6:18:58,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff01028708f4f4f4f4f4f4f4f4fece,valid
09,4182,17:6:18:61,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041063455233401ff09001056f4f4f4f4f4f4f4f4fe86,valid
06,4058,17:6:18:67,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041de598f849b01ff06000fdaf4f4f4f4f4f4f4f4fe07,valid
08,4181,17:6:18:76,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041bc3a9a6ea101ff08001055f4f4f4f4f4f4f4f4fecf,valid
03,165419,17:6:18:82,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff0302862bf4f4f4f4f4f4f4f4feff,valid
07,4108,17:6:18:85,0s,f4f4f4f4f4f4f4,7e001a90007d33a200416756dd2a3b01ff0700100cf4f4f4f4f4f4f4f4feb9,valid
04,165753,17:6:18:91,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff04028779f4f4f4f4f4f4f4f4fe5a,valid
0a,1672,17:6:18:96,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004127184c936a01ff0a000688f4f4f4f4f4f4f4f4febb,valid
02,165904,17:6:19:28,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041923dd4aad401ff02028810f4f4f4f4f4f4f4f4fe1e,valid
01,165641,17:6:19:93,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff01028709f4f4f4f4f4f4f4f4fecd,valid
09,4183,17:6:19:13,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041063455233401ff09001057f4f4f4f4f4f4f4f4fe85,valid
05,166080,17:6:19:16,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050288c0f4f4f4f4f4f4f4f4fea4,valid
06,4059,17:6:19:22,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041de598f849b01ff06000fdbf4f4f4f4f4f4f4f4fe06,valid
08,4182,17:6:19:28,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041bc3a9a6ea101ff08001056f4f4f4f4f4f4f4f4fece,valid
03,165420,17:6:19:36,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff0302862cf4f4f4f4f4f4f4f4fefe,valid
07,4109,17:6:19:39,0s,f4f4f4f4f4f4f4,7e001a90007d33a200416756dd2a3b01ff0700100df4f4f4f4f4f4f4f4feb8,valid
04,165754,17:6:19:46,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff0402877af4f4f4f4f4f4f4f4fe59,valid
0a,1673,17:6:19:51,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004127184c936a01ff0a000689f4f4f4f4f4f4f4f4feba,valid
,0,17:6:19:55,0s,,7e001a90007d33a20041923dd4aad401ff0202887d31f4f4f4f4f4f4f4f4fe,invalid
05,166081,17:6:19:62,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050288c1f4f4f4f4f4f4f4f4fea3,valid
09,4184,17:6:19:65,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041063455233401ff09001058f4f4f4f4f4f4f4f4fe84,valid
